{ad25a031-880b-4f88-ac12-82d6c52fbdea} event:/char/badeline/appear
{495bf0c6-d40e-446d-b44b-c32e19f64448} event:/DZ/game/general/strawberry_laugh
{c7296073-145b-4e9e-bb4e-b3d5801ba41c} event:/DZ/game/general/strawberry_pulse
{fb863ec8-880f-4f9a-a2fc-e4e24651518e} event:/DZ/game/general/strawberry_touch
{e9dc56bf-f3de-4d0f-abce-f27f18001d8b} event:/DZ/game/general/strawberry_wingflap
{f01e59bc-356d-4bd2-a2fc-30b898bbad16} event:/DZ/game/general/tape_get
{84569f0c-21e9-4701-ab78-540a746965cf} event:/DZ/game/general/tape_preview
{934b24b1-ebe7-4527-ab2b-fbf423960d4a} event:/DZ/game/general/thing_booped
{400972e2-e20b-40db-84d2-9dbc1fc930cd} event:/DZ/game/general/touchswitch_any
{0fff762a-dee5-4e6b-8bbd-fa3b368c454d} event:/DZ/game/general/touchswitch_gate_finish
{a301c498-22e6-4544-b82d-c602df8bdca8} event:/DZ/game/general/touchswitch_gate_open
{d26e2414-b4b2-48a8-95fe-0734c446b95c} event:/DZ/game/general/touchswitch_last
{d916c840-b75b-4461-bc02-f95775999d2c} event:/DZ/game/general/touchswitch_last_cutoff
{164777f6-909d-4819-92a2-7a6020a98884} event:/DZ/game/general/touchswitch_last_oneshot
{b9f523e5-deb3-43a7-9a72-5ec9138a9cd1} event:/DZ/game/general/wall_break_dirt
{1d02fac3-bbbc-43c6-8135-55c19a1111d6} event:/DZ/game/general/wall_break_ice
{2f66a973-ae07-4e97-abc3-c60b4fa050d8} event:/DZ/game/general/wall_break_stone
{9265ec96-3456-4813-b94b-e0d614f16a94} event:/DZ/game/general/wall_break_wood
{548e6b9b-95f8-4b6f-8136-8ea9711d72b3} event:/DZ/music/arena/battle_1
{f6fe45e6-0229-422e-886a-f57d236574f6} event:/DZ/music/arena/battle_10
{6ad92f22-6829-4fef-9e36-1664d975f040} event:/DZ/music/arena/battle_11
{0e9b975e-686a-45e5-a48e-f1051fc6f6ac} event:/DZ/music/arena/battle_12
{10c74dbf-e91d-47fd-9f99-6fc6f3f9da76} event:/DZ/music/arena/battle_13
{c415f6c4-5edd-4ba8-b9b1-990232814ba2} event:/DZ/music/arena/battle_2
{e1e8db11-04ca-44ed-95cc-69c05801e875} event:/DZ/music/arena/battle_3
{0da9548a-c089-406a-95ab-4accf49d6c06} event:/DZ/music/arena/battle_4
{ed7d4ae1-c57d-4fd0-9d09-c2ba4c72e1e1} event:/DZ/music/arena/battle_5
{2089cfa8-3d7a-41b1-a92f-b6a24d3d3e2f} event:/DZ/music/arena/battle_6
{41190772-80f6-483f-83ab-f6d369270e7d} event:/DZ/music/arena/battle_7
{84efc353-0d25-41b7-93fa-412ad6cb5631} event:/DZ/music/arena/battle_8
{d2dc61a8-f7f1-45db-b3e3-bae0fff90ee5} event:/DZ/music/arena/battle_9
{1a6adad8-9c08-4b08-bdd0-661720800a04} event:/DZ/music/arena/battle_of_cuteness
{7481cff6-31f5-4f9c-9851-d156f374ca59} event:/DZ/music/bside/01_metro
{9dfba1af-5662-4044-9a2e-73873c04e709} event:/DZ/music/bside/02_shadow
{fd3e3a17-0aee-4e29-8694-a91c7ec6ddb9} event:/DZ/music/bside/03_arrival
{16c185bb-e7d4-41bb-a4a4-3168990bfe89} event:/DZ/music/bside/04_legend
{2fd5aa8b-19eb-404b-a78c-d20dde3ae7d2} event:/DZ/music/bside/05_fractured
{93332021-cdfc-45be-bfd2-c0ab28961e21} event:/DZ/music/bside/06_stronghold
{2746632c-57b6-4a02-86e0-9f0dbdf3b0bd} event:/DZ/music/bside/07_inferno
{3e342bb8-3436-4f65-8d04-565d261bb3bd} event:/DZ/music/bside/08_edge
{bd894745-ad69-47f6-baaf-cecf2d1752d8} event:/DZ/music/bside/09_vortex
{ac95e19e-6cbf-42c7-b343-be9f4bb6ba33} event:/DZ/music/bside/10_ruins
{71f4578a-1c17-4038-a437-d3b8d567bedd} event:/DZ/music/bside/11_snowdincity
{9c20673a-aeda-4364-8877-088f957990c3} event:/DZ/music/bside/12_wateredgefall
{347a3626-6b6f-40a3-9422-f9e060b23cad} event:/DZ/music/bside/13_hotcliff
{9291c879-6172-4c1d-a339-590ffbea106e} event:/DZ/music/bside/14_cybernexus
{b164c5fd-39e8-471f-8fae-e134452283f3} event:/DZ/music/bside/15_citadel
{a14b62cb-98d1-414d-a0bb-e3d941b86ed8} event:/DZ/music/bside/16_myworld
{988ee709-e3ac-4d24-b400-f7ca77f250ea} event:/DZ/music/bside/18_core
{39e58375-1ce5-4cb8-806e-41dda1d17ed0} event:/DZ/music/cassette/01_metro
{ccc9e676-9c1b-42ae-9eeb-4f8aabed77cb} event:/DZ/music/cassette/02_shadow
{e9a42559-2df8-41ae-adbb-59623dd33685} event:/DZ/music/cassette/03_arrival
{cc83afc3-4c82-40ed-b079-62f7bf1588b7} event:/DZ/music/cassette/04_legend
{e27841c3-60fd-455d-8de5-a9f8b7d79712} event:/DZ/music/cassette/05_fractured
{811e6d49-5658-41e4-adb1-310d4cb25376} event:/DZ/music/cassette/06_stronghold
{2c62f98c-4327-47bb-8085-2df2dfaa1701} event:/DZ/music/cassette/07_inferno
{53d207f6-fe1d-4687-8866-40b939dc8f5b} event:/DZ/music/cassette/08_edge
{4c4fe086-53cb-4551-bfdc-af12198f681c} event:/DZ/music/cassette/09_beyondsummit
{0946a1d2-75e9-4d86-91dd-e859d076f235} event:/DZ/music/cassette/10_ruins
{ff1bc809-a4cc-471f-86c5-d93e279055b1} event:/DZ/music/cassette/11_snowdincity
{6c5435d1-253e-4d31-9376-5ad697f4140f} event:/DZ/music/cassette/12_wateredgefall
{9890e243-b14d-46ea-aadb-5e659ad2c459} event:/DZ/music/cassette/13_hotcliff
{863993d0-828d-4edd-8356-6e6bc32a537f} event:/DZ/music/cassette/14_cybernexus
{6da1bfdb-7ff4-432a-b74d-79334d6a6a46} event:/DZ/music/cassette/15_citadel
{756597a8-924d-4f95-89bc-3266a57b3b5a} event:/DZ/music/cassette/16_myworld
{d2764bf4-ef15-4762-8c60-d98cabe15d5e} event:/DZ/music/cassette/18_core
{60dc79c6-df6b-4563-b2b6-d7e5598ecff0} event:/DZ/music/cside/01_metro
{d2fea581-af2c-4d3c-99c7-df70ee0a4bc2} event:/DZ/music/cside/02_shadow
{f2f0c0e3-0518-423d-bec5-62b09e27d1eb} event:/DZ/music/cside/03_arrival
{fc72fabb-aa50-4bc3-af52-9686d9ae3e35} event:/DZ/music/cside/04_legend
{ebf64874-15af-42a8-ae1d-7c0433f2653b} event:/DZ/music/cside/05_fractured
{bec287e3-3edf-4295-b2e3-56ebdc41cb34} event:/DZ/music/cside/06_stronghold
{5e22ba18-c49a-4754-b7c2-7655fb9afd4c} event:/DZ/music/cside/07_inferno
{6619c369-780c-46a7-969d-8d15ba2a1449} event:/DZ/music/cside/08_edge
{8e2e7ec5-27e3-4efd-8a8e-9173fd63817d} event:/DZ/music/cside/09_vortex
{adc1b7ed-1ce3-40c6-8e30-8db2164a1534} event:/DZ/music/cside/10_ruins
{4b48e581-ac35-4640-8c18-3c48abe7b000} event:/DZ/music/cside/11_snowdincity
{a7e45f51-eaff-4b57-86b3-2d8e317283af} event:/DZ/music/cside/12_wateredgefall
{c0b9599a-8171-4dec-ab9f-a041458484df} event:/DZ/music/cside/13_hotcliff
{0c5d8a31-9b19-41d7-975f-793fcbc0dc0b} event:/DZ/music/cside/14_cybernexus
{23d00ffe-a408-41c0-837c-a00cab3e546b} event:/DZ/music/cside/15_citadel
{772e8b25-5aed-4b63-9703-8b88f6da0e4f} event:/DZ/music/cside/16_myworld
{b4d81e7e-2898-422c-81c0-de522210cb88} event:/DZ/music/cside/18_core
{858c3a58-ee1f-4cf4-a80a-d62444fbba98} event:/DZ/music/dxside/01_metro
{6908ef35-4312-4bdc-b62b-47d3171b63bc} event:/DZ/music/dxside/02_shadow
{1d447a19-5e9e-4411-a323-a6c40092a647} event:/DZ/music/dxside/03_arrival
{48e83769-567a-4a44-ba94-29ba9bd9c98e} event:/DZ/music/dxside/04_legend
{910a6933-e884-44bd-a3c9-f49848adb73c} event:/DZ/music/dxside/05_fractured
{f90d23d4-2dc2-481b-a9d7-fd01d0145547} event:/DZ/music/dxside/06_stronghold
{1dc1796b-4d66-46b8-bda5-9517c4e052a8} event:/DZ/music/dxside/07_inferno
{2ee05a4e-7a09-406d-a24d-338b472ff23d} event:/DZ/music/dxside/08_edge
{4b0d1a1e-8bc3-4bba-aeb6-4e36c5db37fe} event:/DZ/music/dxside/09_vortex
{f677c1e0-d168-4899-a3e4-76591a2aff68} event:/DZ/music/dxside/10_ruins
{de295914-bb7c-40ce-a5f0-bb7e49827ad5} event:/DZ/music/dxside/11_snowdincity
{75f25119-a4f8-4619-b9b4-552776324d27} event:/DZ/music/dxside/12_wateredgefall
{a968cec4-d7d7-40cf-bb6c-ed54b0cdd70c} event:/DZ/music/dxside/13_hotcliff
{e397be4c-c808-4f5a-9cbd-f62fafdd04b5} event:/DZ/music/dxside/14_cybernexus
{d76ef8cf-d8d3-47ce-b20c-9bb2e8a834d1} event:/DZ/music/dxside/15_citadel
{b17ea47b-527b-4ecd-84e3-d55996cbde44} event:/DZ/music/dxside/16_myworld
{f2e3d184-2e9d-43d7-ba2a-004327815aa6} event:/DZ/music/dxside/18_core
{339def2a-631a-436e-b0ab-806bc46b98c9} event:/DZ/music/lobby/Bar_Resturaunt
{9cc1434a-b06d-46b8-8188-e6e76ae651a6} event:/DZ/music/lobby/Date
{f6d35f0b-1514-43b5-8830-34eca5b2b7ac} event:/DZ/music/lobby/Grillby
{955acb41-e8eb-4141-b4cb-8a4cc3c8faa0} event:/DZ/music/lobby/hotel
{bcc1ccb0-ea9e-42d0-a0d2-8508e4a57874} event:/DZ/music/lvl0/bridge
{29e54ecc-9f3a-47a6-9276-efeb412d7dad} event:/DZ/music/lvl0/change_color
{7370a6e6-e407-4790-a6ba-da5e183ef69c} event:/DZ/music/lvl0/creation
{1f02430a-dccd-4731-97bc-2acf1399b279} event:/DZ/music/lvl0/drone
{0ad76e01-cdab-4167-9bbb-eca8e923a534} event:/DZ/music/lvl0/intro
{f3a170f5-33db-436a-8aaa-4c33189f8e06} event:/DZ/music/lvl0/soul_appear
{1e5da4a1-79d5-430e-b717-70eda3f9b004} event:/DZ/music/lvl0/title_ping
{58f362f0-061d-4816-b5c5-0987c2888bc8} event:/DZ/music/lvl1/magolor
{ae3a0fd0-1a5f-42ad-be31-f5ff723fa66d} event:/DZ/music/lvl1/main
{348942d9-2f8c-4747-a8f1-42e1c8faa192} event:/DZ/music/lvl10/boss_burn
{9246e2eb-dede-4493-8757-bf31739ce92a} event:/DZ/music/lvl10/boss_fight
{0be6f504-7122-453e-b048-b103ee8ad8a4} event:/DZ/music/lvl10/dreemurr
{400f986d-a056-4bde-b4e1-9ce90d5f8534} event:/DZ/music/lvl10/fallen
{63e96b38-134d-4fee-81e8-747c346e662c} event:/DZ/music/lvl10/flowey
{14bcd25c-f8d8-4677-beaa-477d342e5fb1} event:/DZ/music/lvl10/floweyalt
{2dd5e239-d20e-4ba0-be4a-2a9f51632fd9} event:/DZ/music/lvl10/indoors
{404c976d-31f5-4898-8fd0-454bf81ee68b} event:/DZ/music/lvl10/intro
{ae72dd94-9d20-4850-a58e-cbad870ddf8e} event:/DZ/music/lvl10/main
{556dd978-a8d3-42ea-91dd-f2692c012b8d} event:/DZ/music/lvl11/boss_black
{abac996b-d04a-40b6-ad9f-9d929f6c989b} event:/DZ/music/lvl11/boss_black_ex
{bb2147cc-17ce-4270-a66b-fcf90e899df3} event:/DZ/music/lvl11/boss_reb
{7c6d56ee-1643-4c37-a7b9-715a4269add1} event:/DZ/music/lvl11/boss_rem
{e5bece6c-c275-4ead-bb14-29b64f24430d} event:/DZ/music/lvl11/city
{e6ea70cd-b8ef-4c23-bd8a-013785341338} event:/DZ/music/lvl11/dating_start
{f3bc9288-5dfe-4f41-9973-531c9cd2ec10} event:/DZ/music/lvl11/dogandbirdsong
{7df06132-ebaf-4a4a-99e7-ec58372078f5} event:/DZ/music/lvl11/dogbass
{6c9a972b-9e7b-4e08-9c6e-fa85836bbcb4} event:/DZ/music/lvl11/main
{66247a77-d751-48ac-89c2-8468b1fc1f26} event:/DZ/music/lvl11/mysteryplace
{0dc16e56-bfcf-4f2f-a95d-364d409b3e6a} event:/DZ/music/lvl11/papyrus
{bcc6c74f-6594-4c48-9339-1924a4b7ff5f} event:/DZ/music/lvl11/sans
{72257def-d793-47bb-a930-c87e61ecf53e} event:/DZ/music/lvl11/shop
{3b062416-8848-4bac-8d36-537787f7b28c} event:/DZ/music/lvl11/spagetti_challenge
{4ce6f425-5900-4081-8a24-b4111177d2d5} event:/DZ/music/lvl12/apextheme
{61b7266f-237d-4152-8281-ae278d518c93} event:/DZ/music/lvl12/boss_apex
{18877245-50d4-4e11-8951-259b6281e0a8} event:/DZ/music/lvl12/boss_dummy
{b1fda7ac-cce8-4e39-93ea-632aa5050009} event:/DZ/music/lvl12/boss_titan
{f8b505c4-1d41-4e10-905e-0c7916f7723a} event:/DZ/music/lvl12/danger_mystery
{c43e73b7-b4e2-4838-9f58-ce8445e93cd5} event:/DZ/music/lvl12/guardian_intro
{09f67fdf-a0fa-4999-9775-08edbd93c3bc} event:/DZ/music/lvl12/main
{7f94ee51-b4ac-4f2a-828c-e4702ef35405} event:/DZ/music/lvl12/movingonward
{b16d7926-895c-42ee-9de3-2d18ce7ed939} event:/DZ/music/lvl12/pre_throwing_practices
{6e4f6009-47b7-4a79-a629-f80ad7e0971d} event:/DZ/music/lvl12/predummy
{91106ed1-6e34-4a7b-9c10-bb60a1fa252c} event:/DZ/music/lvl12/quiet
{9ec43edb-35a0-4ebc-ae55-813eded34e41} event:/DZ/music/lvl12/refused
{faf21212-87a7-4b48-9e74-8c5a61615816} event:/DZ/music/lvl12/run
{e5ac580b-49bf-44f9-a6e9-da7dff14b406} event:/DZ/music/lvl12/shop
{16fa5a53-bf42-4754-a31c-f5788175dfb1} event:/DZ/music/lvl12/tem_village
{cf6d9d55-bb6c-49f4-8b7e-40817c84cbcd} event:/DZ/music/lvl12/temmie_room
{0351db03-21d4-428e-bf36-c99e1a7c5566} event:/DZ/music/lvl12/throwing_practices
{3b9ebf41-6063-4078-b8bf-0d3f6959c758} event:/DZ/music/lvl12/titan_tower
{cc779976-3b40-4269-92da-a5e73120b14f} event:/DZ/music/lvl12/tower_basic
{18edbc47-1e3b-40a9-9244-317e65298ed9} event:/DZ/music/lvl12/vessel
{60a641a6-f0ff-4e7b-b01d-fed7b7834c0b} event:/DZ/music/lvl12/wish
{7ecf2cfa-44fd-4167-8d5c-3fcaeacbc067} event:/DZ/music/lvl13/alphys_theme
{4a66015f-b9fd-477f-bdda-832f7e6acc89} event:/DZ/music/lvl13/angel
{12a28acd-c022-4c61-adca-f0ff7b269624} event:/DZ/music/lvl13/battle
{d5de952a-de3e-4291-995f-5f21951203a9} event:/DZ/music/lvl13/boss_axis
{9655e492-b089-49ec-b8ab-574b8c82ca89} event:/DZ/music/lvl13/boss_mt
{d8a5385c-3171-4d74-8ca5-56f7e80f9b8d} event:/DZ/music/lvl13/boss_rage
{d18f1f2e-e885-4afb-91d5-fa641689daa1} event:/DZ/music/lvl13/boss_tenna
{c1ffcc22-ffc0-41fb-b4e9-02511b92b51b} event:/DZ/music/lvl13/dig
{9c5e83f7-4ec8-4caa-83de-f01e10e193bf} event:/DZ/music/lvl13/doom
{4715d817-065e-471e-802f-ddb14ae8381b} event:/DZ/music/lvl13/endless
{0acda79d-5688-4040-a23e-c76040bb0d6d} event:/DZ/music/lvl13/explore
{5dd727f2-3813-4893-8e8f-8d5fdfc5040c} event:/DZ/music/lvl13/intro
{9f9a0e36-008c-407e-89b9-cfd5aad3e613} event:/DZ/music/lvl13/island
{a04f851c-9617-4da3-97d2-8ba8d7abc3a6} event:/DZ/music/lvl13/main
{c4b882f8-891e-497e-8876-7fef62a35b3a} event:/DZ/music/lvl13/mtgameshow_short
{f10f3d1c-33e1-4d18-80b0-e4d6c5adfa99} event:/DZ/music/lvl13/offbreak
{ad29db8b-5684-4689-8dbd-5a6924cba714} event:/DZ/music/lvl13/onbreak
{0e29aba7-ca24-4760-bec0-9e102e8686eb} event:/DZ/music/lvl13/starrod
{7483537b-32eb-4dc9-aa01-73f3e2ecf699} event:/DZ/music/lvl13/suzy_theme
{29b9c237-3eef-4ad8-b822-f6c84695c0c5} event:/DZ/music/lvl13/tenna_flash_back
{7eb0bedd-851b-4cea-b152-1e9a2c0e4552} event:/DZ/music/lvl13/tvtime
{48c0620d-8740-4487-8a8b-9635d7725f35} event:/DZ/music/lvl13/tvworld
{c925d9fe-48e2-4349-9298-1950a5d765a9} event:/DZ/music/lvl14/boss_dddd
{fe14f51a-e0d0-4e7a-bbef-90a65e9a772f} event:/DZ/music/lvl14/boss_giga
{bcf84d30-2ffc-4c4b-87dd-43877ba5432b} event:/DZ/music/lvl14/boss_gigaex
{4ac6eb4b-3509-4974-9042-d20c85a6d29c} event:/DZ/music/lvl14/core
{45a30364-df1f-46aa-b19a-9025b108de01} event:/DZ/music/lvl14/cyber
{ae8331c7-5a97-49bb-938a-c1a82f82372d} event:/DZ/music/lvl14/intro_traitor
{7fe37207-0a1b-4697-a81a-868404fd68f9} event:/DZ/music/lvl14/past
{2435a8e5-a7b4-407e-82fa-e3769fdb5559} event:/DZ/music/lvl15/boss
{7dbc36c2-302e-423a-82cc-ca5b34172421} event:/DZ/music/lvl15/boss_intro
{187e9a71-08f2-4e0b-a313-f24a3f0c73be} event:/DZ/music/lvl15/corridor
{bf21e5fc-34f4-4d5c-b729-99318163cfd9} event:/DZ/music/lvl15/els_intro
{7e8da26a-4993-4922-8c5f-2dc531e82ddd} event:/DZ/music/lvl15/main
{d88ee42d-aecb-46ab-ba1e-4af9568a7a81} event:/DZ/music/lvl15/part01
{346eb586-1288-4fb7-8251-b8ff9b285910} event:/DZ/music/lvl15/part02
{e0ccf1e8-4f92-435a-b5a6-ed81f2018664} event:/DZ/music/lvl15/part03
{74e427e2-d4ed-4949-b37d-d805aeb64136} event:/DZ/music/lvl15/shock
{ccfd2101-38b2-4f54-8bae-c775a07220c0} event:/DZ/music/lvl15/starrod
{3fbacfae-27aa-4aa0-873f-d4c3b82a026c} event:/DZ/music/lvl16/finale
{7ff0c061-3acc-4aef-a23e-a66335993952} event:/DZ/music/lvl16/first_laugh
{98108ef5-8555-46d9-b386-5842a665ebe6} event:/DZ/music/lvl16/funni
{f73c539d-17e2-4ae6-9566-77f5464da9a6} event:/DZ/music/lvl16/glock
{7cbd2ec3-f24b-4093-b403-a6fc21c45bac} event:/DZ/music/lvl16/intro
{368274d8-a067-4810-a267-83603e06c289} event:/DZ/music/lvl16/karma
{923d44ce-8bf1-4734-bbd4-fa95f0566857} event:/DZ/music/lvl16/karma_kirby
{31a0f57d-a416-49fc-856c-c8ce4eca528f} event:/DZ/music/lvl16/karma_kirby_with_pp_speedrun_berry
{f43d1620-cc86-4ceb-a310-77cdcabce52b} event:/DZ/music/lvl16/karma_kirby_with_speedrun_berry
{a0b12b95-29ce-41e3-950a-5089ebaa8e58} event:/DZ/music/lvl16/karma_with_speedrun_berry
{979e2631-f8a0-4cd7-aa97-3771595f5fd8} event:/DZ/music/lvl16/last_laugh
{1f8fb1a4-a5e2-4773-a626-3c4323c47df1} event:/DZ/music/lvl16/outro
{728807d8-99ef-4084-b938-cea477cb46d2} event:/DZ/music/lvl16/part1
{c16ce722-9e20-4b77-889a-df5f08cc8617} event:/DZ/music/lvl16/part2
{a2016041-7633-44a4-88ef-46f993bcf4bc} event:/DZ/music/lvl16/part3
{1e5a5a07-d8da-42e5-b3c8-f6590476e4ee} event:/DZ/music/lvl16/part4
{1f11af83-f45b-4a15-bfb6-0f924aaf76ba} event:/DZ/music/lvl16/part5
{47c62155-9b54-4c54-acd6-f630b65f2e74} event:/DZ/music/lvl16/part6
{f33a9ef5-e2ee-4f0f-bd95-6b5b060f1e09} event:/DZ/music/lvl16/part7
{4976b64a-b312-4881-9255-4b2d1e676cc9} event:/DZ/music/lvl16/part8
{0cc23cfa-778f-41cd-89b4-d4d2793fe23e} event:/DZ/music/lvl16/pre_intro
{8598ec4b-632b-49ac-a2d2-03ad1fe5a7b5} event:/DZ/music/lvl16/saved
{e8db0bde-f3b5-40e2-90e1-9cbb5c5c3244} event:/DZ/music/lvl16/soul1
{a4db8bff-e39d-4ea8-b4f4-b8a83ed3814c} event:/DZ/music/lvl16/soul2
{29556ba6-098e-4176-ba9c-33fafaecb0c5} event:/DZ/music/lvl16/soul3
{9e103cc9-7c7a-4e89-aede-2d22159b4d42} event:/DZ/music/lvl16/soul4
{39409b82-cfbf-4465-83cc-c2025227d48a} event:/DZ/music/lvl16/soul5
{40fdebd6-e895-4db3-b30f-e52f7081d7c6} event:/DZ/music/lvl16/soul6
{3145a0cf-49aa-447a-b59f-82b42ce9840c} event:/DZ/music/lvl16/soul7
{74ecbc74-1c04-4ad6-bc1d-a5bdc95fc3ee} event:/DZ/music/lvl16/soul8
{0849c979-f3fb-4154-87fd-8d800508f6b1} event:/DZ/music/lvl16/transition
{40d5ef93-d1f9-4f8a-b01e-3cab79bfb49b} event:/DZ/music/lvl17/main
{8f271f09-d502-49b4-b253-374bf734b55d} event:/DZ/music/lvl18/main
{39c9b08e-c4fe-48be-91d2-5d7ccd3d83e4} event:/DZ/music/lvl2/awake
{2f879820-bb64-48d2-9b50-817955634779} event:/DZ/music/lvl2/beginning
{5df35cf4-68da-427d-8aa2-91ab409935dc} event:/DZ/music/lvl2/chase
{c2b2e7ce-7711-4054-9c82-6dd0ed0aa017} event:/DZ/music/lvl2/dreamblock_sting_pt1
{377994c3-879e-44c5-ae17-89c9b6989123} event:/DZ/music/lvl2/dreamblock_sting_pt2
{28397e27-a8a7-4c22-8e62-40482a79201d} event:/DZ/music/lvl2/evil_madeline
{47dd1235-7838-463b-83b7-9edcd35df4fa} event:/DZ/music/lvl2/mirror
{83181523-3cc1-4c30-a3a2-013a2e21e0b6} event:/DZ/music/lvl2/phone_end
{32207936-04e7-44d3-b8ff-98b317144f46} event:/DZ/music/lvl2/phone_loop
{d4029f34-0a2a-4d59-b78d-6d33d643d7e4} event:/DZ/music/lvl3/intro
{0d3e1dd9-284e-483f-bcb7-63dc4d9ab9e9} event:/DZ/music/lvl3/main
{d3d99812-36f5-4060-95e4-4bcab545b0a5} event:/DZ/music/lvl3/theo
{056d1695-85a4-4624-b15d-9d72e869375b} event:/DZ/music/lvl4/awake
{8f06feaf-b21d-431f-aba7-970a5a9fb507} event:/DZ/music/lvl4/chase
{6b3df87c-1acf-4c8d-9f21-074c38c107e2} event:/DZ/music/lvl4/dream
{166218f9-9838-417f-95c0-1f9c577893a0} event:/DZ/music/lvl4/dreamblock_sting_pt1
{7d306a06-f7a8-4c0c-b117-516ae7a5b894} event:/DZ/music/lvl4/dreamblock_sting_pt2
{9b9eea80-ac0e-425d-b7c0-ad2298d3e0fb} event:/DZ/music/lvl4/legend
{bb7fdc6f-53ce-4d17-812a-88e7acf6564b} event:/DZ/music/lvl4/mirror
{53d9544e-d4e4-4683-b5b5-fd3930483d86} event:/DZ/music/lvl4/phone_end
{6dcc1cd6-6141-4720-99fb-1f1a323ac61f} event:/DZ/music/lvl4/phone_loop
{82cf2463-fea1-4629-9980-7102d33e279e} event:/DZ/music/lvl4/warning
{d49a04ce-06fb-43bb-8880-1b95a4f6544f} event:/DZ/music/lvl5/clean
{718c1405-2198-4e00-b4f2-3c617c7c5965} event:/DZ/music/lvl5/explore
{45527493-aac5-4396-bb05-6ecc087b3882} event:/DZ/music/lvl5/intro
{534a6725-0224-4c7f-850d-2609c6d5b6dd} event:/DZ/music/lvl5/oshiro_chase
{8c31853a-cb90-46b2-a64f-60f460b7801d} event:/DZ/music/lvl5/oshiro_theme
{165ac8a7-ea62-45f9-a23e-7c32a6407b9b} event:/DZ/music/lvl6/heavy_winds
{4495c76f-7375-4535-af83-77befd4b73c4} event:/DZ/music/lvl6/main
{8b057b2b-336a-4a7b-822f-1cee8a9abd4c} event:/DZ/music/lvl6/minigame
{fc7ecb53-12e1-48be-8c56-e3136842860c} event:/DZ/music/lvl7/him
{5d5f1ef0-a837-40f3-a5b3-d92c14aa65e2} event:/DZ/music/lvl7/middle_temple
{2616ccb8-6ae2-4f2a-a171-3c3e8223f9f0} event:/DZ/music/lvl7/mirror
{9de8be2b-220b-42a0-a75a-2f188cc84c12} event:/DZ/music/lvl7/mirror_cutscene
{68e43c0b-dbcf-41a6-84d8-dda6673e080e} event:/DZ/music/lvl7/normal
{8dfa5247-80f9-4cba-9a3d-b03dbe6e51ea} event:/DZ/music/lvl7/seeker_drums_layer
{44872fae-5b44-46d7-aa76-1a57a1166c87} event:/DZ/music/lvl8/chara_acoustic
{954341a1-d97b-46c3-a01b-e2c9c150ef9b} event:/DZ/music/lvl8/chara_core
{41133e08-9109-4bf0-8abb-7ae0594c23ad} event:/DZ/music/lvl8/chara_fight
{5d0e8330-fc4f-44d1-9604-5840619fc457} event:/DZ/music/lvl8/chara_glitch
{ee406d16-6a81-4d5c-bdbe-a559b8cf2e0c} event:/DZ/music/lvl8/main
{79ce6e92-a32f-414e-ac73-a851d1405e2e} event:/DZ/music/lvl8/mysteryman_room
{a8228c15-231d-46a1-a967-2bd255fca92f} event:/DZ/music/lvl8/starjump
{bef8afaa-9f92-46b9-a0d1-8e7331fd10e3} event:/DZ/music/lvl8/the_fall
{73d2b5e2-d8ba-495c-8d04-69b20c3c4c20} event:/DZ/music/lvl8/vibing
{e08ee641-efd0-43e7-8343-f6d2b8ca9820} event:/DZ/music/lvl9/final_ascent
{e419496d-109b-443a-beb9-d2cc3412a22e} event:/DZ/music/lvl9/main
{68829e79-5bab-4bcc-89cf-e9ae3ae5c92d} event:/DZ/music/lvl9/message
{2d2d3cbc-5610-491d-891d-db68c80a3abd} event:/DZ/music/menu/cast
{dd1b05da-d751-4f78-ac70-0be5c1e02fc0} event:/DZ/music/menu/complete_area
{0cfc90df-231b-416d-ae07-188f064b9f67} event:/DZ/music/menu/complete_bside
{2cd2c4ab-e942-4db0-b6ab-67045862ca00} event:/DZ/music/menu/complete_bside_summit
{410639ec-f036-4198-9c68-c619b2313926} event:/DZ/music/menu/complete_cside
{101e5d09-0b79-4dbc-998b-d09f99188b04} event:/DZ/music/menu/complete_cside_summit
{e09d0b47-155b-4085-8d53-38e218d0785a} event:/DZ/music/menu/complete_dxside
{5f913618-40e9-42ec-8cf0-96e5a4c923aa} event:/DZ/music/menu/complete_summit
{dbd791e1-473c-4a66-8251-24b4cb34d041} event:/DZ/music/menu/credits
{880b7c05-e7d9-460d-8777-30affb753700} event:/DZ/music/menu/dodge_credits
{630ad825-c3f9-44d0-8f01-5de22a8b70a1} event:/DZ/music/menu/gameover
{92ccc307-75ae-4459-860a-21973e83bb58} event:/DZ/music/menu/gameover_slow
{b7a530ea-3091-483a-b8d0-6890414013ab} event:/DZ/music/menu/goodnight
{8c44006d-1541-45d8-9ddc-284ddc59f861} event:/DZ/music/menu/level_select
{bb3b1ac9-32ae-4c0f-90a4-d4e4d5e73e9d} event:/DZ/music/menu/theend_els_win
{f39e9f0c-ae97-4ce2-8b52-952ada97472a} event:/DZ/music/menu/until_next_time
{84334ee4-4842-43a0-bd03-4da05cfc0a9c} event:/DZ/music/piano_lobby/Gourmet_Race
{1959700a-cb91-4e82-9141-ee992fce2814} event:/DZ/music/piano_lobby/Green_Greens
{53faf0eb-e95b-4a2a-92e5-56bf0657cad0} event:/DZ/music/piano_lobby/Jambastion_and_Deltarune
